PersonID,FirstName,Surname,Gender,Age,HomeDistrictID,RingID,MOTags,OffenderType,FatherName
9859,Devaraj,Suvarna,M,33,25,,market_area,oneoff,Chandru
9860,Vijay,Uppar,M,23,16,,night_ops,oneoff,Sharath
9861,Dinesh,Patil,M,45,14,,"vehicle,market_area",oneoff,Dinesh
9862,Jagadish,Pujari,M,55,30,,vehicle,oneoff,Balaji
9863,Madhu,Wali,M,40,15,,weapon,oneoff,Nithin
9864,Netravati,Kulkarni,F,23,7,,"narcotics,vehicle",oneoff,Madhu
9865,Reshma,Badiger,F,18,10,,interstate,oneoff,Yashwanth
9866,Bharathi,Kodagu,F,43,12,,night_ops,oneoff,Sunil
9867,Chandru,Sharma,M,20,3,,"vehicle,night_ops",oneoff,Waseem
9868,Gopal,Mudaliar,M,28,17,,"narcotics,interstate",oneoff,Nagaraj
9869,Sandeep,Mallya,M,31,2,,"narcotics,night_ops",oneoff,Eshwar
9870,Harish,Rao,M,22,12,,weapon,oneoff,Nagaraj
9871,Latha,Hiremath,F,42,19,,weapon,oneoff,Yogesh
9872,Zameer,Gaonkar,M,47,27,,"interstate,market_area",oneoff,Chandru
9873,Sandeep,Salian,M,35,16,,narcotics,repeat,Ranganath
9874,Chetan,Devadiga,M,37,13,,"night_ops,interstate",oneoff,Karthik
9875,Nagaraj,Jadhav,M,26,31,,narcotics,oneoff,Ravi
9876,Prakash,Pawar,M,28,31,,"cyber,night_ops",oneoff,Vijay
9877,Kiran,Iyer,M,38,30,,"narcotics,night_ops",oneoff,Lokesh
9878,Umesh,Shanbhag,M,45,24,,interstate,oneoff,Anil
9879,Uma,Mallya,F,27,23,,"vehicle,interstate",oneoff,Farhan
9880,Sunil,Rao,M,20,16,,"interstate,narcotics",oneoff,Prakash
9881,Rajesh,Hegde,M,52,26,,narcotics,oneoff,Farhan
9882,Santosh,Angadi,M,48,21,,weapon,oneoff,Hanumantha
9883,Tanveer,Kamath,M,23,4,,"vehicle,narcotics",oneoff,Ramesh
9884,Lokesh,Hiremath,M,26,1,,"market_area,weapon",oneoff,Nandish
9885,Kamala,Suvarna,F,19,20,,night_ops,oneoff,Praveen
9886,Eshwar,Mudaliar,M,52,1,,"interstate,night_ops",oneoff,Puneeth
9887,Praveen,Hadimani,M,43,18,,narcotics,oneoff,Omkar
9888,Kiran,Kodagu,M,35,28,,"weapon,cyber",oneoff,Vinay
9889,Ravi,Kumar,M,55,17,,vehicle,oneoff,Kiran
9890,Eshwar,Talawar,M,35,25,,vehicle,oneoff,Manjunath
9891,Mahesh,Belagavi,M,53,17,,"vehicle,weapon",oneoff,Chandru
9892,Anil,Sharma,M,49,7,,"cyber,market_area",oneoff,Prakash
9893,Praveen,Mudaliar,M,20,10,,cyber,oneoff,Raghavendra
9894,Eshwar,Talawar,M,18,25,,"market_area,cyber",oneoff,Suresh
9895,Umesh,Naik,M,37,17,,"narcotics,cyber",oneoff,Suresh
9896,Pallavi,Rao,F,18,26,,vehicle,oneoff,Basavaraj
9897,Bhavya,Iyer,F,20,5,,"interstate,night_ops",oneoff,Thimmaiah
9898,Waseem,Kulkarni,M,42,15,,vehicle,oneoff,Chandru
9899,Mohammed,Jadhav,M,37,26,,cyber,oneoff,Omkar
9900,Rizwan,Rai,M,40,27,,"vehicle,cyber",oneoff,Mahesh
9901,Devaraj,Khan,M,23,16,,market_area,oneoff,Nithin
9902,Vijay,Kattimani,M,49,22,,"night_ops,narcotics",oneoff,Eshwar
9903,Prakash,Rao,M,42,12,,night_ops,oneoff,Suresh
9904,Sandeep,Mallya,M,38,7,,"weapon,narcotics",oneoff,Ramesh
9905,Vijay,Bandi,M,55,28,,"market_area,weapon",oneoff,Yashwanth
9906,Vani,Talawar,F,40,27,,"market_area,narcotics",oneoff,Waseem
9907,Pavan,Badiger,M,52,20,,interstate,oneoff,Harish
9908,Waseem,Kulkarni,M,47,2,,market_area,oneoff,Sandeep
9909,Harini,Kumar,F,45,20,,"night_ops,market_area",oneoff,Vijay
9910,Yashwanth,Kattimani,M,50,27,,market_area,oneoff,Lohith
9911,Yashwanth,Naik,M,37,29,,"cyber,vehicle",oneoff,Nithin
9912,Imran,Shanbhag,M,19,29,,market_area,oneoff,Omkar
9913,Rekha,Doddamani,F,23,2,,night_ops,oneoff,Farhan
9914,Hanumantha,Kodagu,M,43,29,,narcotics,oneoff,Darshan
9915,Tanveer,Belagavi,M,38,3,,"interstate,narcotics",oneoff,Mohammed
9916,Basavaraj,Madiwalar,M,23,26,,vehicle,oneoff,Anil
9917,Sunitha,Mallya,F,19,31,,weapon,oneoff,Gopal
9918,Umesh,Desai,M,47,9,,narcotics,oneoff,Raghavendra
9919,Manjunath,Bandi,M,28,25,,"narcotics,cyber",oneoff,Vinay
9920,Anil,Naik,M,37,4,,"interstate,vehicle",oneoff,Sunil
9921,Fatima,Sharma,F,22,13,,narcotics,oneoff,Shivakumar
9922,Harish,Desai,M,45,3,,narcotics,oneoff,Venkatesh
9923,Gopal,Uppar,M,21,10,,night_ops,oneoff,Manjunath
9924,Mamatha,Kodagu,F,22,31,,weapon,oneoff,Madhu
9925,Chetan,Belagavi,M,45,20,,"night_ops,vehicle",oneoff,Srinivas
9926,Hanumantha,Murthy,M,38,12,,night_ops,oneoff,Venkatesh
9927,Lalitha,Suvarna,F,23,28,,"night_ops,interstate",oneoff,Vinay
9928,Srinivas,Khan,M,25,4,,"weapon,interstate",oneoff,Abdul
9929,Nagaraj,Patil,M,37,28,,weapon,oneoff,Sharath
9930,Shivakumar,Iyer,M,22,5,,cyber,oneoff,Naveen
9931,Ayesha,Patil,F,42,24,,"narcotics,cyber",oneoff,Thimmaiah
9932,Lakshmi,Doddamani,F,38,30,,"interstate,weapon",repeat,Lohith
9933,Gopal,Pujari,M,23,21,,cyber,oneoff,Raghavendra
9934,Omkar,Desai,M,30,20,,"vehicle,weapon",oneoff,Chandru
9935,Gopal,Hiremath,M,29,26,,"narcotics,weapon",oneoff,Karthik
9936,Arun,Talawar,M,39,18,,"weapon,narcotics",oneoff,Salman
9937,Chandru,Mallya,M,49,6,,weapon,oneoff,Ramesh
9938,Dinesh,Rai,M,19,7,,"weapon,cyber",oneoff,Arun
9939,Zameer,Mallya,M,24,24,,narcotics,oneoff,Anil
9940,Karthik,Hiremath,M,26,23,,night_ops,oneoff,Dinesh
9941,Mahesh,Kulkarni,M,21,25,,"market_area,weapon",oneoff,Suresh
9942,Praveen,Belagavi,M,37,17,,cyber,oneoff,Varun
9943,Waseem,Acharya,M,48,23,,"market_area,interstate",oneoff,Raghavendra
9944,Anil,Naik,M,26,15,,"interstate,night_ops",repeat,Umesh
9945,Mahesh,Sharma,M,23,26,,"cyber,night_ops",oneoff,Zameer
9946,Anitha,Wali,F,26,30,,"vehicle,cyber",oneoff,Darshan
9947,Prakash,Gowda,M,40,7,,"weapon,narcotics",oneoff,Madhu
9948,Chaitra,Hadimani,F,38,29,,night_ops,oneoff,Dinesh
9949,Geetha,Chavan,F,23,6,,"interstate,vehicle",oneoff,Prakash
9950,Deepika,Nayaka,F,35,13,,night_ops,oneoff,Praveen
9951,Omkar,Suvarna,M,48,9,,vehicle,oneoff,Waseem
9952,Anil,Salian,M,27,17,,market_area,oneoff,Praveen
9953,Sunitha,Murthy,F,54,8,,interstate,oneoff,Balaji
9954,Mahesh,Belagavi,M,24,26,,night_ops,oneoff,Girish
9955,Vijay,Kumar,M,19,13,,cyber,oneoff,Vijay
9956,Anand,Mallya,M,21,12,,weapon,oneoff,Kiran
9957,Indira,Rao,F,41,14,,"interstate,vehicle",oneoff,Omkar
9958,Zameer,Naik,M,38,16,,night_ops,oneoff,Shivakumar
9959,Srinivas,Kulkarni,M,33,16,,cyber,oneoff,Raghavendra
9960,Uday,Bhat,M,30,18,,vehicle,oneoff,Lohith
9961,Praveen,Sharma,M,40,23,,"vehicle,market_area",oneoff,Harish
9962,Hanumantha,Lamani,M,46,22,,"night_ops,vehicle",oneoff,Varun
9963,Venkatesh,Patil,M,22,6,,"market_area,narcotics",repeat,Chandru
9964,Basavaraj,Kumar,M,53,12,,weapon,oneoff,Gopal
9965,Mohammed,Patil,M,46,30,,"vehicle,weapon",oneoff,Kiran
9966,Sunil,Nayaka,M,25,23,,"vehicle,weapon",oneoff,Basavaraj
9967,Kiran,Lamani,M,31,17,,night_ops,oneoff,Salman
9968,Vijay,Badiger,M,50,28,,vehicle,oneoff,Ravi
9969,Umesh,Jadhav,M,22,18,,narcotics,oneoff,Praveen
9970,Pavan,Naik,M,20,31,,"interstate,weapon",oneoff,Prakash
9971,Ranganath,Bandi,M,55,21,,"vehicle,market_area",oneoff,Waseem
9972,Ananya,Kattimani,F,30,8,,"cyber,weapon",oneoff,Ganesh
9973,Anand,Sharma,M,49,26,,"night_ops,vehicle",oneoff,Anand
9974,Anil,Wali,M,37,25,,"weapon,interstate",oneoff,Sharath
9975,Salman,Hiremath,M,33,16,,"vehicle,narcotics",oneoff,Mohammed
9976,Tejaswini,Khan,F,31,6,,interstate,oneoff,Manjunath
9977,Yashwanth,Hadimani,M,31,6,,cyber,oneoff,Ramesh
9978,Kamala,Mudaliar,F,44,24,,"weapon,vehicle",oneoff,Manjunath
9979,Kiran,Gowda,M,52,19,,narcotics,oneoff,Vinay
9980,Akshata,Kodagu,F,51,26,,narcotics,oneoff,Kiran
9981,Yashwanth,Sharma,M,38,24,,"narcotics,market_area",oneoff,Suresh
9982,Venkatesh,Shetty,M,20,23,,night_ops,oneoff,Rizwan
9983,Varun,Salian,M,26,11,,narcotics,oneoff,Sunil
9984,Anil,Shetty,M,25,28,,"cyber,vehicle",oneoff,Sandeep
9985,Farhan,Chavan,M,27,12,,"weapon,vehicle",oneoff,Chandru
9986,Lohith,Kumar,M,29,31,,"narcotics,weapon",repeat,Harish
9987,Vinay,Nayaka,M,29,14,,narcotics,oneoff,Thimmaiah
9988,Ruksana,Belagavi,F,51,18,,weapon,oneoff,Girish
9989,Darshan,Reddy,M,39,22,,night_ops,oneoff,Farhan
9990,Farhan,Chavan,M,33,7,,narcotics,oneoff,Pavan
9991,Venkatesh,Naik,M,51,19,,"narcotics,weapon",oneoff,Imran
9992,Akshata,Gaonkar,F,33,11,,"vehicle,night_ops",oneoff,Umesh
9993,Tanveer,Hadimani,M,55,5,,weapon,oneoff,Ranganath
9994,Eshwar,Badiger,M,45,11,,"market_area,vehicle",oneoff,Yogesh
9995,Dinesh,Reddy,M,34,18,,narcotics,oneoff,Nithin
9996,Yogesh,Talawar,M,32,16,,"interstate,night_ops",oneoff,Zameer
9997,Uday,Chavan,M,49,30,,"narcotics,cyber",oneoff,Girish
9998,Mahesh,Kumar,M,41,29,,"vehicle,weapon",oneoff,Zameer
9999,Sunil,Lamani,M,37,27,,interstate,oneoff,Sharath
10000,Hanumantha,Uppar,M,21,16,,"vehicle,night_ops",oneoff,Praveen
10001,Farhan,Gowda,M,55,5,,narcotics,oneoff,Girish
10002,Eshwar,Bhat,M,23,31,,market_area,oneoff,Gopal
10003,Rajesh,Hegde,M,28,28,,market_area,oneoff,Omkar
10004,Dhanya,Sharma,F,45,28,,"weapon,night_ops",oneoff,Thimmaiah
10005,Anand,Murthy,M,52,16,,interstate,oneoff,Umesh
10006,Hanumantha,Hegde,M,29,3,,cyber,oneoff,Sharath
10007,Santosh,Acharya,M,49,3,,cyber,oneoff,Puneeth
10008,Madhu,Devadiga,M,35,2,,market_area,oneoff,Lokesh
10009,Suresh,Bhat,M,50,21,,narcotics,oneoff,Uday
10010,Girish,Rai,M,34,26,,interstate,oneoff,Suresh
10011,Rekha,Kumar,F,22,22,,"night_ops,interstate",oneoff,Raghavendra
10012,Nithin,Suvarna,M,22,22,,weapon,oneoff,Hanumantha
10013,Uday,Doddamani,M,25,18,,"market_area,interstate",oneoff,Mahesh
10014,Prakash,Murthy,M,31,4,,"vehicle,weapon",oneoff,Salman
10015,Ruksana,Kodagu,F,18,19,,"market_area,interstate",oneoff,Santosh
10016,Karthik,Wali,M,18,31,,market_area,oneoff,Rajesh
10017,Omkar,Acharya,M,33,20,,weapon,oneoff,Thimmaiah
10018,Kiran,Uppar,M,52,28,,vehicle,oneoff,Nithin
10019,Tanveer,Bandi,M,30,12,,"interstate,market_area",oneoff,Zameer
10020,Ramesh,Pujari,M,45,24,,"market_area,weapon",oneoff,Devaraj
10021,Mahesh,Iyer,M,49,3,,"market_area,weapon",oneoff,Yashwanth
10022,Tanveer,Doddamani,M,53,23,,"narcotics,interstate",oneoff,Tanveer
10023,Vinay,Kattimani,M,31,19,,"night_ops,vehicle",oneoff,Yogesh
10024,Manjunath,Kulkarni,M,38,24,,"weapon,vehicle",oneoff,Sunil
10025,Naveen,Acharya,M,46,26,,"night_ops,cyber",oneoff,Farhan
10026,Arun,Gowda,M,42,12,,"weapon,interstate",oneoff,Kiran
10027,Waseem,Wali,M,19,2,,cyber,oneoff,Kiran
10028,Chandru,Gaonkar,M,24,1,,cyber,oneoff,Srinivas
10029,Karthik,Reddy,M,46,1,,"interstate,cyber",oneoff,Arun
10030,Krishna,Pujari,M,38,7,,"narcotics,cyber",oneoff,Basavaraj
10031,Zeenath,Uppar,F,21,6,,interstate,oneoff,Sandeep
10032,Kavya,Nayaka,F,32,2,,"cyber,vehicle",repeat,Girish
10033,Darshan,Pawar,M,27,19,,"vehicle,market_area",oneoff,Basavaraj
10034,Suresh,Murthy,M,39,4,,market_area,oneoff,Omkar
10035,Yogesh,Kattimani,M,30,12,,vehicle,oneoff,Yashwanth
10036,Suresh,Jadhav,M,38,9,,"weapon,vehicle",oneoff,Balaji
10037,Farhan,Patil,M,31,8,,"market_area,cyber",oneoff,Devaraj
10038,Santosh,Kumar,M,30,14,,vehicle,oneoff,Balaji
10039,Raghavendra,Suvarna,M,22,17,,narcotics,oneoff,Ganesh
10040,Raghavendra,Murthy,M,27,6,,interstate,oneoff,Ranganath
10041,Lakshmi,Shanbhag,F,37,23,,cyber,oneoff,Sunil
10042,Basavaraj,Reddy,M,24,31,,interstate,oneoff,Eshwar
10043,Umesh,Nayaka,M,20,5,,market_area,oneoff,Ramesh
10044,Lohith,Kodagu,M,24,3,,"narcotics,night_ops",oneoff,Krishna
10045,Netravati,Gowda,F,50,22,,vehicle,oneoff,Devaraj
10046,Praveen,Mudaliar,M,22,21,,night_ops,oneoff,Zameer
10047,Praveen,Kumar,M,44,31,,"interstate,narcotics",oneoff,Chandru
10048,Rajesh,Devadiga,M,54,11,,cyber,oneoff,Thimmaiah
10049,Tanveer,Gowda,M,47,3,,"interstate,cyber",oneoff,Shivakumar
10050,Vinay,Hegde,M,50,22,,"weapon,market_area",oneoff,Ranganath
10051,Madhu,Mudaliar,M,40,23,,interstate,oneoff,Praveen
10052,Hemalatha,Murthy,F,25,18,,"vehicle,market_area",oneoff,Yogesh
10053,Lokesh,Acharya,M,23,14,,"night_ops,vehicle",oneoff,Rizwan
10054,Varun,Mallya,M,30,11,,"night_ops,weapon",oneoff,Uday
10055,Vidya,Belagavi,F,36,27,,"weapon,night_ops",oneoff,Mahesh
10056,Pavan,Suvarna,M,31,14,,"market_area,vehicle",oneoff,Salman
10057,Lakshmi,Desai,F,45,4,,narcotics,oneoff,Harish
10058,Umesh,Pujari,M,43,10,,narcotics,oneoff,Ranganath
10059,Kiran,Desai,M,34,31,,"cyber,interstate",oneoff,Shivakumar
10060,Darshan,Belagavi,M,26,12,,market_area,oneoff,Salman
10061,Santosh,Kumar,M,29,31,,interstate,oneoff,Basavaraj
10062,Madhu,Uppar,M,43,29,,"narcotics,market_area",oneoff,Yogesh
10063,Zameer,Suvarna,M,38,2,,cyber,oneoff,Gopal
10064,Puneeth,Iyer,M,31,26,,"weapon,market_area",oneoff,Lohith
10065,Bharathi,Reddy,F,21,3,,"weapon,vehicle",oneoff,Kiran
10066,Chetan,Acharya,M,49,27,,night_ops,oneoff,Ranganath
10067,Anil,Mudaliar,M,47,30,,cyber,oneoff,Sharath
10068,Ravi,Jadhav,M,55,14,,vehicle,oneoff,Srinivas
10069,Ayesha,Kulkarni,F,36,25,,"narcotics,interstate",oneoff,Balaji
10070,Srinivas,Salian,M,31,31,,"narcotics,night_ops",oneoff,Waseem
10071,Dinesh,Bandi,M,45,11,,"interstate,market_area",oneoff,Mohammed
10072,Zeenath,Iyer,F,49,9,,"interstate,market_area",oneoff,Zameer
10073,Mohammed,Uppar,M,20,10,,"interstate,narcotics",oneoff,Chandru
10074,Girish,Kumar,M,35,18,,narcotics,oneoff,Imran
10075,Nandish,Talawar,M,27,15,,"weapon,cyber",oneoff,Ramesh
10076,Anand,Uppar,M,40,15,,night_ops,oneoff,Mohammed
10077,Varun,Pawar,M,45,21,,interstate,oneoff,Srinivas
10078,Eshwar,Hadimani,M,37,15,,"market_area,night_ops",oneoff,Harish
10079,Ranganath,Patil,M,36,22,,"market_area,interstate",oneoff,Vijay
10080,Nagaraj,Bandi,M,52,21,,"narcotics,cyber",oneoff,Rajesh
10081,Bindu,Uppar,F,53,19,,market_area,oneoff,Varun
10082,Varun,Gowda,M,30,30,,night_ops,oneoff,Harish
10083,Sharath,Bhat,M,34,27,,vehicle,oneoff,Madhu
10084,Thimmaiah,Chavan,M,22,24,,"narcotics,cyber",oneoff,Karthik
10085,Basavaraj,Kattimani,M,42,22,,vehicle,oneoff,Karthik
10086,Chaitra,Mallya,F,34,22,,"weapon,vehicle",oneoff,Rizwan
10087,Jagadish,Bhat,M,27,17,,"weapon,interstate",oneoff,Mahesh
10088,Rizwan,Devadiga,M,38,29,,"vehicle,interstate",oneoff,Ganesh
10089,Santosh,Mallya,M,46,16,,cyber,oneoff,Farhan
10090,Krishna,Madiwalar,M,23,2,,"cyber,vehicle",oneoff,Ranganath
10091,Tejaswini,Kumar,F,41,15,,market_area,oneoff,Anil
10092,Puneeth,Shanbhag,M,21,3,,cyber,oneoff,Rizwan
10093,Lohith,Shetty,M,33,7,,narcotics,oneoff,Waseem
10094,Rizwan,Uppar,M,25,7,,"night_ops,cyber",oneoff,Jagadish
10095,Arun,Reddy,M,24,11,,market_area,oneoff,Uday
10096,Nagaraj,Uppar,M,20,21,,night_ops,oneoff,Omkar
10097,Karthik,Iyer,M,23,22,,weapon,oneoff,Puneeth
10098,Anil,Murthy,M,43,16,,night_ops,oneoff,Nithin
10099,Sandeep,Doddamani,M,29,30,,"narcotics,vehicle",oneoff,Farhan
10100,Umesh,Patil,M,45,29,,"market_area,vehicle",oneoff,Tanveer
10101,Vani,Lamani,F,26,5,,narcotics,oneoff,Hanumantha
10102,Gayathri,Salian,F,21,21,,"cyber,night_ops",oneoff,Sunil
10103,Nithin,Sharma,M,24,18,,vehicle,oneoff,Yashwanth
10104,Salman,Wali,M,54,23,,"vehicle,night_ops",oneoff,Ramesh
10105,Harish,Kumar,M,21,22,,"interstate,narcotics",oneoff,Yogesh
10106,Nithin,Kattimani,M,38,10,,cyber,oneoff,Ravi
10107,Hanumantha,Uppar,M,52,15,,cyber,oneoff,Dinesh
10108,Anil,Bhat,M,47,5,,market_area,oneoff,Yashwanth
10109,Lalitha,Madiwalar,F,55,31,,interstate,oneoff,Mahesh
10110,Vijay,Kulkarni,M,47,14,,"interstate,vehicle",oneoff,Abdul
10111,Imran,Rao,M,32,13,,"cyber,interstate",oneoff,Mohammed
10112,Manjunath,Patil,M,18,26,,night_ops,oneoff,Nagaraj
10113,Umesh,Devadiga,M,27,13,,vehicle,oneoff,Imran
10114,Anil,Pawar,M,31,25,,"night_ops,market_area",oneoff,Prakash
10115,Yashwanth,Patil,M,42,23,,"market_area,night_ops",oneoff,Arun
10116,Mahesh,Reddy,M,36,1,,weapon,oneoff,Zameer
10117,Lalitha,Patil,F,19,5,,"narcotics,weapon",oneoff,Yogesh
10118,Rizwan,Jadhav,M,18,1,,"interstate,weapon",oneoff,Omkar
10119,Vinay,Talawar,M,49,11,,market_area,oneoff,Karthik
10120,Naveen,Hegde,M,20,4,,narcotics,oneoff,Praveen
10121,Balaji,Pawar,M,34,29,,"narcotics,vehicle",oneoff,Nagaraj
10122,Harish,Iyer,M,29,26,,"market_area,weapon",oneoff,Varun
10123,Ranganath,Murthy,M,22,16,,"cyber,interstate",oneoff,Zameer
10124,Harish,Devadiga,M,29,22,,"night_ops,weapon",oneoff,Imran
10125,Rajesh,Jadhav,M,29,14,,"market_area,interstate",oneoff,Balaji
10126,Gayathri,Chavan,F,54,21,,weapon,oneoff,Vijay
10127,Darshan,Kodagu,M,50,26,,vehicle,oneoff,Balaji
10128,Anil,Belagavi,M,40,13,,"weapon,cyber",oneoff,Jagadish
10129,Nandish,Kattimani,M,42,27,,narcotics,oneoff,Dinesh
10130,Bharathi,Sharma,F,35,5,,vehicle,oneoff,Arun
10131,Meena,Salian,F,42,19,,night_ops,oneoff,Abdul
10132,Basavaraj,Desai,M,21,10,,interstate,oneoff,Nagaraj
10133,Lakshmi,Desai,F,40,29,,narcotics,oneoff,Raghavendra
10134,Rizwan,Kodagu,M,52,22,,"vehicle,cyber",oneoff,Ravi
10135,Lakshmi,Naik,F,29,19,,"narcotics,interstate",oneoff,Varun
10136,Nithin,Angadi,M,41,26,,vehicle,oneoff,Karthik
10137,Karthik,Madiwalar,M,21,12,,market_area,oneoff,Lokesh
10138,Harini,Rai,F,49,22,,weapon,oneoff,Darshan
10139,Sunil,Devadiga,M,45,23,,"narcotics,interstate",oneoff,Uday
10140,Ganesh,Pawar,M,38,13,,"vehicle,weapon",oneoff,Mohammed
10141,Tejaswini,Hadimani,F,55,7,,interstate,oneoff,Praveen
10142,Hanumantha,Rai,M,50,5,,narcotics,oneoff,Lokesh
10143,Nandish,Uppar,M,18,28,,"interstate,cyber",oneoff,Santosh
10144,Vidya,Gowda,F,31,1,,"cyber,weapon",oneoff,Arun
10145,Omkar,Mallya,M,19,11,,cyber,oneoff,Srinivas
10146,Lokesh,Uppar,M,24,1,,"night_ops,narcotics",oneoff,Pavan
10147,Manjunath,Doddamani,M,36,17,,"market_area,cyber",oneoff,Jagadish
10148,Eshwar,Madiwalar,M,53,14,,"interstate,vehicle",oneoff,Rizwan
10149,Kamala,Lamani,F,48,19,,"narcotics,night_ops",oneoff,Rizwan
10150,Girish,Pawar,M,22,11,,"market_area,vehicle",oneoff,Girish
10151,Zameer,Jadhav,M,32,20,,"narcotics,vehicle",oneoff,Anand
10152,Ramesh,Nayaka,M,21,22,,cyber,oneoff,Arun
10153,Karthik,Badiger,M,51,24,,weapon,oneoff,Mahesh
10154,Raghavendra,Murthy,M,21,21,,market_area,oneoff,Thimmaiah
10155,Ranganath,Nayaka,M,35,16,,"narcotics,cyber",oneoff,Arun
10156,Prakash,Patil,M,48,15,,"weapon,interstate",oneoff,Basavaraj
10157,Varun,Suvarna,M,26,23,,"market_area,narcotics",oneoff,Salman
10158,Varun,Chavan,M,29,13,,night_ops,oneoff,Rajesh
10159,Lokesh,Suvarna,M,48,10,,"market_area,cyber",oneoff,Kiran
10160,Balaji,Kumar,M,55,2,,"weapon,night_ops",oneoff,Nithin
10161,Girish,Hiremath,M,47,1,,weapon,oneoff,Karthik
10162,Latha,Murthy,F,50,30,,"weapon,narcotics",oneoff,Devaraj
10163,Deepika,Doddamani,F,53,9,,"interstate,vehicle",oneoff,Pavan
10164,Yogesh,Hadimani,M,27,27,,"market_area,night_ops",oneoff,Santosh
10165,Jagadish,Devadiga,M,45,29,,market_area,oneoff,Chetan
10166,Eshwar,Hiremath,M,20,17,,night_ops,oneoff,Sandeep
10167,Karthik,Kulkarni,M,28,20,,"market_area,vehicle",oneoff,Prakash
10168,Lokesh,Mudaliar,M,21,17,,narcotics,oneoff,Eshwar
10169,Sandeep,Mallya,M,38,29,,narcotics,oneoff,Anil
10170,Srinivas,Kulkarni,M,22,30,,"vehicle,night_ops",oneoff,Zameer
10171,Sandeep,Kodagu,M,41,5,,"night_ops,market_area",oneoff,Harish
10172,Santosh,Bhat,M,45,2,,weapon,oneoff,Tanveer
10173,Santosh,Salian,M,39,19,,market_area,oneoff,Kiran
10174,Uday,Bhat,M,35,14,,market_area,oneoff,Ganesh
10175,Dhanya,Pujari,F,37,16,,"interstate,night_ops",oneoff,Lokesh
10176,Nagaraj,Suvarna,M,49,31,,cyber,oneoff,Basavaraj
10177,Yogesh,Patil,M,55,25,,"cyber,narcotics",oneoff,Ravi
10178,Ranganath,Khan,M,41,1,,weapon,oneoff,Chandru
10179,Dinesh,Shetty,M,28,8,,"weapon,market_area",oneoff,Basavaraj
10180,Anil,Suvarna,M,25,20,,"cyber,market_area",oneoff,Pavan
10181,Tanveer,Khan,M,48,7,,vehicle,oneoff,Hanumantha
10182,Waseem,Sharma,M,41,2,,cyber,oneoff,Nandish
10183,Manjunath,Shetty,M,37,15,,weapon,oneoff,Yashwanth
10184,Eshwar,Patil,M,50,29,,"weapon,narcotics",oneoff,Rizwan
10185,Jagadish,Bhat,M,28,7,,"narcotics,weapon",oneoff,Krishna
10186,Ramesh,Naik,M,27,29,,"interstate,narcotics",oneoff,Ravi
10187,Balaji,Talawar,M,54,23,,"weapon,market_area",oneoff,Jagadish
10188,Harish,Mudaliar,M,34,21,,night_ops,oneoff,Rizwan
10189,Harish,Shetty,M,52,20,,"weapon,market_area",oneoff,Yogesh
10190,Usha,Lamani,F,42,1,,vehicle,repeat,Raghavendra
10191,Hanumantha,Belagavi,M,26,1,,"vehicle,cyber",oneoff,Shivakumar
10192,Arun,Bhat,M,40,16,,night_ops,oneoff,Harish
10193,Varun,Kodagu,M,53,13,,"vehicle,night_ops",oneoff,Praveen
10194,Ganesh,Devadiga,M,49,23,,"vehicle,cyber",oneoff,Nagaraj
10195,Harish,Lamani,M,54,31,,market_area,oneoff,Vijay
10196,Triveni,Mallya,F,50,15,,"night_ops,narcotics",oneoff,Devaraj
10197,Anand,Doddamani,M,47,19,,"vehicle,market_area",oneoff,Uday
10198,Manjunath,Naik,M,20,11,,market_area,oneoff,Pavan
10199,Tanveer,Suvarna,M,22,25,,"narcotics,market_area",oneoff,Vijay
10200,Chandru,Doddamani,M,21,16,,"weapon,vehicle",oneoff,Dinesh
10201,Ganesh,Iyer,M,45,25,,"night_ops,weapon",oneoff,Nithin
10202,Girish,Naik,M,34,7,,"interstate,market_area",oneoff,Yogesh
10203,Devaraj,Hiremath,M,40,28,,"narcotics,vehicle",oneoff,Sandeep
10204,Basavaraj,Naik,M,42,27,,narcotics,oneoff,Umesh
10205,Uday,Kodagu,M,49,17,,night_ops,oneoff,Mahesh
10206,Waseem,Kamath,M,46,5,,cyber,oneoff,Balaji
10207,Arun,Rao,M,21,3,,vehicle,oneoff,Yashwanth
10208,Pavan,Nayaka,M,38,16,,market_area,oneoff,Prakash
10209,Eshwar,Talawar,M,28,29,,"vehicle,narcotics",oneoff,Zameer
10210,Gayathri,Madiwalar,F,26,3,,"vehicle,night_ops",oneoff,Varun
10211,Shwetha,Gowda,F,31,7,,market_area,oneoff,Nandish
10212,Nithin,Hadimani,M,24,8,,"market_area,narcotics",oneoff,Raghavendra
10213,Basavaraj,Naik,M,29,29,,vehicle,repeat,Vijay
10214,Sandeep,Murthy,M,36,16,,vehicle,oneoff,Lohith
10215,Naveen,Jadhav,M,42,1,,weapon,oneoff,Ganesh
10216,Nagaraj,Hadimani,M,53,5,,vehicle,oneoff,Nandish
10217,Madhu,Acharya,M,20,17,,interstate,oneoff,Mohammed
10218,Jagadish,Rai,M,39,13,,weapon,oneoff,Santosh
10219,Shivakumar,Devadiga,M,21,27,,"weapon,night_ops",oneoff,Naveen
10220,Varun,Kumar,M,35,21,,"weapon,cyber",oneoff,Yashwanth
10221,Bharathi,Hadimani,F,27,28,,weapon,oneoff,Lohith
10222,Zeenath,Kattimani,F,47,13,,"market_area,weapon",oneoff,Waseem
