AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,FatherName,PersonID
9251,8986,Manjunath Murthy,40,M,,A1
9252,8987,Abdul Kumar,21,M,Ganesh,A1
9253,8988,Sharath Talawar,29,M,Shivakumar,A1
9254,8989,Jagadish Bhat,52,M,Rizwan,A1
9255,8990,Darshan Reddy,26,M,Lokesh,A1
9256,8991,Farhan Gaonkar,43,M,Shivakumar,A1
9257,8992,Kiran Malla,20,M,Shivakumar,A1
9258,8993,Arun Pujari,43,M,Varun,A1
9259,8994,Venkatesh Murthy,24,M,,A1
9260,8995,Chetan Iyer,45,M,Krishna,A1
9261,8996,Yashwanth Talawar,34,M,Salman,A1
9262,8997,Anil Malya,41,M,Dinesh,A1
9263,8998,Uday Shetty,48,M,P.,A1
9264,8999,Imran Pujari,35,M,Uday,A1
9265,9000,Madhu Devadiga,36,M,Lokesh,A1
9266,9001,Basavaraj Naik,39,M,Jagadish,A1
9267,9002,Darshan Hadimani,18,M,Nagaraj,A1
9268,9003,Zameer Gaonkar,48,M,Chandru,A1
9269,9004,Madhu Lamani,55,M,Puneeth,A1
9270,9005,Kavya Nayaka,33,F,Girish,A1
9271,9006,Anand Ier,23,M,,A1
9272,9007,Nithin,52,M,Prakash,A1
9273,9008,Kiran Sharma,35,M,Sunil,A1
9274,9008,Krishna Doddamani,56,M,Uday,A2
9275,9008,Venkatesh Salian,44,M,,A3
9276,9009,Ramesh Gowa,30,M,,A1
9277,9010,Vijay Badiger,51,M,Ravi,A1
9278,9011,Mahesh Uppar,21,M,Hanumantha,A1
9279,9012,Sunil Kattimani,51,M,Naveen,A1
9280,9013,Meena Devadiga,31,F,Srinivas,A1
9281,9014,Meena Chavan,31,F,Nagaraj,A1
9282,9015,Chandru Kodagu,19,M,Tanveer,A1
9283,9016,Praveen Acharya,22,M,Karthik,A1
9284,9017,Karthik Madiwalar,19,M,,A1
9285,9018,Hanumantha Patil,28,M,Waseem,A1
9286,9019,Nagaraj Goda,35,M,Gopal,A1
9287,9020,Chandru Belagavi,49,M,Manjunath,A1
9288,9021,Kiran Kumar,52,M,,A1
9289,9022,Chetan Hiremath,39,M,Jagadish,A1
9290,9023,Jagadish Hadmani,50,M,Anil,A1
9291,9024,Ranganath Murthy,31,M,Arun,A1
9292,9025,Venkatesh Doddamani,53,M,Varun,A1
9293,9026,S. Sharma,39,M,,A1
9294,9027,Darshan Shetty,48,M,Salman,A1
9295,9028,Uday Kattimani,54,M,Gopal,A1
9296,9029,Chandru Badiger,38,M,Umesh,A1
9297,9030,Puneeth Suvarna,24,M,Nandish,A1
9298,9031,Krishna Chavan,20,M,,A1
9299,9032,Anil Naik,26,M,Umesh,A1
9300,9033,Ranganath Mallya,37,M,Karthik,A1
9301,9034,Srinivas Desai,39,M,Imran,A1
9302,9035,Manjunath Salian,47,M,,A1
9303,9036,Srinivas Badiger,43,M,Lohith,A1
9304,9037,Raghavendra Wali,47,M,Tanveer,A1
9305,9038,Lokesh Salian,29,M,Sharath,A1
9306,9039,Anand Lamani,23,M,Raghavendra,A1
9307,9040,Raghavendra Desai,40,M,Zameer,A1
9308,9041,Eshwar Mudaliar,32,M,Lohith,A1
9309,9042,Balaji Angadi,24,M,Srinivas,A1
9310,9043,Netravati Suvarna,51,F,,A1
9311,9044,Hemalatha Kodagu,37,F,Nithin,A1
9312,9045,Lohith,20,M,Zameer,A1
9313,9046,Sunil Nayaka,32,M,Yogesh,A1
9314,9047,Prakash Sharma,23,M,Harish,A1
9315,9048,Nagaraj Kan,46,M,Uday,A1
9316,9049,Pavan Kattimani,28,M,Kiran,A1
9317,9050,Srinivas Lamani,20,M,Naveen,A1
9318,9051,Abdul Devadiga,29,M,Vijay,A1
9319,9052,Sushma Patil,42,F,Umesh,A1
9320,9053,Basavaraj Reddy,22,M,Chetan,A1
9321,9054,Yashwanth Sharma,48,M,Vijay,A1
9322,9055,Sharath Patil,25,M,Mohammed,A1
9323,9056,Kalpana Mallya,35,F,Yogesh,A1
9324,9057,Venkatesh Naik,55,M,Krishna,A1
9325,9058,Dinesh Jadhav,49,M,Krishna,A1
9326,9059,Nithin Talawar,40,M,Sunil,A1
9327,9060,Lohith Jadhav,20,M,Srinivas,A1
9328,9061,Suresh Suvarna,48,M,Anil,A1
9329,9062,Arun Murthy,30,M,Santosh,A1
9330,9063,Manjunath Naik,55,M,Tanveer,A1
9331,9064,Anand Mallya,21,M,Praveen,A1
9332,9065,Uday Hegde,40,M,Darshan,A1
9333,9065,Dinesh Belagavi,52,M,Puneeth,A2
9334,9065,Rachana Lmani,34,F,Tanveer,A3
9335,9065,Anil Mallya,48,M,,A4
9336,9066,Vijay Uppar,38,M,Ganesh,A1
9337,9067,Mahesh Kumaar,36,M,Yashwanth,A1
9338,9068,Lokesh Pujari,55,M,Raghavendra,A1
9339,9069,Manjunath Chavan,39,M,Vinay,A1
9340,9070,Mahesh Jadhav,42,M,N.,A1
9341,9071,Uday Uppar,35,M,,A1
9342,9072,Umesh Devadiga,50,M,Salman,A1
9343,9073,Jagadish Acharya,35,M,Girish,A1
9344,9074,Thimmaiah Bandi,53,M,Imran,A1
9345,9075,Chandru Hadimani,27,M,Rajesh,A1
9346,9076,Lokesh Kamath,43,M,Eshwar,A1
9347,9077,Chandru Suvarna,47,M,Lokesh,A1
9348,9078,Mahesh Pawar,27,M,,A1
9349,9079,Eshwar Jadhav,36,M,Karthik,A1
9350,9080,Shivakumar Belagavi,29,M,Varun,A1
9351,9081,Chetan Mdaliar,40,M,,A1
9352,9082,Krishna Reddy,48,M,Madhu,A1
9353,9083,Krishna Murthy,54,M,Umesh,A1
9354,9084,Varun Sharma,42,M,,A1
9355,9085,S. Wali,31,M,Lokesh,A1
9356,9086,Ravi Salian,29,M,Puneeth,A1
9357,9087,Chetan Devadiga,45,M,Sunil,A1
9358,9088,Chetan Acharya,46,M,,A1
9359,9089,Ruksana Desai,52,F,Jagadish,A1
9360,9090,Karthik Patil,32,M,Balaji,A1
9361,9091,Praveen Madiwalar,29,M,Kiran,A1
9362,9092,Sunil Hadimani,32,M,Nandish,A1
9363,9093,Tanveer Gaonkar,26,M,,A1
9364,9094,Pallavi Talawar,53,F,Vijay,A1
9365,9095,Naveen Doddamani,33,M,Basavaraj,A1
9366,9096,Puneeth Gaonkr,45,M,,A1
9367,9097,Usha Kumar,42,F,Chandru,A1
9368,9098,Thimmaiah Pwar,30,M,Lokesh,A1
9369,9099,Krishna Doddamani,34,M,Gopal,A1
9370,9100,Vijay Devadiga,55,M,Ganesh,A1
9371,9101,Gopal Angadi,44,M,Srinivas,A1
9372,9102,Tanveer Kattimani,26,M,Sharath,A1
9373,9103,Lokesh Doddamani,22,M,Devaraj,A1
9374,9104,Santosh Devadiga,40,M,C.,A1
9375,9105,Uday Rai,32,M,Nithin,A1
9376,9106,Rajesh Badiger,49,M,Jagadish,A1
9377,9107,Anil Rai,49,M,Karthik,A1
9378,9108,Ranganath Kamath,30,M,Harish,A1
9379,9109,Ganesh Bhat,51,M,Sharath,A1
9380,9110,Darshan Mudaliar,49,M,Yogesh,A1
9381,9111,Venkatesh Murthy,36,M,Anand,A1
9382,9112,Rajesh Uppar,39,M,Darshan,A1
9383,9113,Madhu Hadimani,30,M,Gopal,A1
9384,9114,Rizwan Hegde,22,M,Puneeth,A1
9385,9115,Farhan Angdi,50,M,,A1
9386,9116,Jagadish Salian,50,M,Chetan,A1
9387,9117,Hanumantha Nayaka,40,M,Salman,A1
9388,9118,Prakash Jadhav,27,M,Waseem,A1
9389,9119,Meena Uppar,20,F,Vijay,A1
9390,9120,Yogesh Kulkarni,55,M,Suresh,A1
9391,9121,L. Kamath,23,M,Harish,A1
9392,9122,Shivakumar Salian,30,M,,A1
9393,9123,Ganesh Badiger,33,M,Madhu,A1
9394,9124,Ramesh Acharya,25,M,Salman,A1
9395,9125,Nandish Bandi,39,M,Naveen,A1
9396,9126,Kiran Kamath,31,M,Arun,A1
9397,9127,Mahesh Kamath,54,M,Gopal,A1
9398,9128,Girish Angadi,53,M,Ganesh,A1
9399,9129,Shivakumar Murthy,20,M,Naveen,A1
9400,9130,Venkatesh Hiremath,55,M,Praveen,A1
9401,9131,Puneeth Kodagu,49,M,Lohith,A1
9402,9132,Varun Salian,49,M,,A1
9403,9133,Dinesh Acharya,23,M,Shivakumar,A1
9404,9134,Lalitha Shrma,18,F,Puneeth,A1
9405,9135,Shivakumar Kumar,40,M,Suresh,A1
9406,9136,Puneeth Wali,32,M,Uday,A1
9407,9137,Balaji Jadhav,20,M,Eshwar,A1
9408,9138,Deepika Rao,33,F,Ramesh,A1
9409,9139,Ramesh Reddy,29,M,Uday,A1
9410,9140,Basavaraj Belagavi,20,M,Suresh,A1
9411,9141,Gopal Chavan,39,M,,A1
9412,9142,Sabiha Kamath,39,F,,A1
9413,9143,Noor Murthy,21,F,,A1
9414,9144,Dinesh Angdi,34,M,Vijay,A1
9415,9145,Manjunath Acharya,31,M,,A1
9416,9146,Lohith Hadimani,34,M,,A1
9417,9147,Srinivas Nayaka,36,M,Nithin,A1
9418,9148,Sharath Uppar,39,M,Zameer,A1
9419,9149,Hanumantha Belagavi,38,M,Arun,A1
9420,9150,Shivakumar Mudaliar,32,M,Imran,A1
9421,9151,Salman Suvarna,45,M,Manjunath,A1
9422,9152,Ramesh Shanbag,44,M,Uday,A1
9423,9153,Praveen Acharya,38,M,Karthik,A1
9424,9154,Mahesh Suvarna,39,M,Harish,A1
9425,9155,Harish Nayaka,22,M,Suresh,A1
9426,9156,Balaji Kulkarni,47,M,Naveen,A1
9427,9157,Abdul Madiwalar,54,M,Santosh,A1
9428,9158,Kavya Rao,28,F,Madhu,A1
9429,9159,Ranganath Pawar,39,M,Imran,A1
9430,9160,Manjula Hiremath,55,F,Yogesh,A1
9431,9161,Deepika Talawar,23,F,,A1
9432,9162,Ranganath Iyer,22,M,Harish,A1
9433,9163,Madhu Hadimani,29,M,A.,A1
9434,9164,Harini Patil,45,F,Basavaraj,A1
9435,9165,Arun Kattimani,35,M,Ramesh,A1
9436,9166,Tanveer Naik,35,M,Suresh,A1
9437,9167,Madhu Hadimani,23,M,,A1
9438,9168,Mahesh Jadhav,36,M,Sunil,A1
9439,9169,Devaraj Sharma,20,M,Uday,A1
9440,9170,Mahesh Madiwalar,52,M,,A1
9441,9171,Gopal Pawar,28,M,Jagadish,A1
9442,9172,Umesh Lamani,40,M,Hanumantha,A1
9443,9173,Lohith Hiremath,39,M,Ravi,A1
9444,9174,Omkar Gaonkar,26,M,Jagadish,A1
9445,9175,Yogesh Madiwalar,42,M,Srinivas,A1
9446,9176,Arun Naik,23,M,Naveen,A1
9447,9177,Srinivas Acharya,52,M,Hanumantha,A1
9448,9178,Dinesh Acharya,21,M,Anand,A1
9449,9179,Lohith Talawar,38,M,Varun,A1
9450,9180,Waseem Mudaliar,20,M,Girish,A1
9451,9181,Umesh Patil,48,M,Rajesh,A1
9452,9182,Eshwar Badiger,52,M,Mohammed,A1
9453,9183,Omkar Jadhav,52,M,Basavaraj,A1
9454,9184,Krishna Doddamani,55,M,Uday,A1
9455,9184,Thimmaiah Lamani,25,M,Nagaraj,A2
9456,9184,Shivakumar Sharma,38,M,Suresh,A3
9457,9185,Zameer Mallya,54,M,Dinesh,A1
9458,9186,Lokesh Pawar,28,M,Raghavendra,A1
9459,9187,E. Shetty,40,M,Dinesh,A1
9460,9188,Uday Mallya,42,M,Imran,A1
9461,9189,Praveen Pujari,19,M,Vijay,A1
9462,9190,Bindu Wali,31,F,Srinivas,A1
9463,9191,Hanumantha Sharma,35,M,Srinivas,A1
9464,9191,Uday Hegde,41,M,Darshan,A2
9465,9192,Jyothi Shetty,46,F,Srinivas,A1
9466,9193,Lohith Reddy,53,M,Nagaraj,A1
9467,9194,Hanumantha Shetty,50,M,Anil,A1
9468,9195,Puneeth Hiremath,43,M,Waseem,A1
9469,9196,Mohammed Chavn,35,M,Raghavendra,A1
9470,9197,Nandini Kattimani,37,F,G.,A1
9471,9198,Sharath Gaonkar,55,M,Yashwanth,A1
9472,9199,Reshma Shabhag,23,F,Madhu,A1
9473,9200,Zameer Doddamani,21,M,Raghavendra,A1
9474,9201,Sushma Suvarna,31,F,Yashwanth,A1
9475,9202,Karthik Iyer,22,M,,A1
9476,9202,Varun Jadhav,53,M,Suresh,A2
9477,9202,Rajesh Mallya,48,M,Harish,A3
9478,9203,Manjunath Doddamani,43,M,,A1
9479,9204,Yogesh Acharya,40,M,Venkatesh,A1
9480,9205,Bhavya Mallya,43,F,Ranganath,A1
9481,9206,Rizwan Mallya,21,M,Varun,A1
9482,9207,Uday Khan,25,M,Madhu,A1
9483,9208,Manjunath Jadhav,24,M,Jagadish,A1
9484,9209,Pallavi Naik,45,F,Jagadish,A1
9485,9210,Puneeth Gowda,38,M,,A1
9486,9211,Balaji Acharya,33,M,Lokesh,A1
9487,9212,Sharath Belagavi,41,M,Mohammed,A1
9488,9213,Dhanya Hegde,27,F,,A1
9489,9214,Ganesh Pujari,50,M,Omkar,A1
9490,9215,Hanumantha Desai,36,M,Basavaraj,A1
9491,9216,Chetan Kumar,49,M,Salman,A1
9492,9217,Nagaraj Suvarna,50,M,Basavaraj,A1
9493,9218,Sunil Gowda,30,M,Nagaraj,A1
9494,9219,Ranganath Murthy,48,M,,A1
9495,9220,Zameer Sharma,28,M,Anand,A1
9496,9221,Ganesh Patil,47,M,Yashwanth,A1
9497,9222,Omkar Bandi,30,M,Omkar,A1
9498,9223,Thimmaiah Chavan,21,M,Vinay,A1
9499,9224,Pavan Nayaka,24,M,Vijay,A1
9500,9225,Suresh Kattimani,51,M,Vijay,A1
9501,9226,Chetan Kumar,36,M,,A1
9502,9227,Ananya Hegde,23,F,Lokesh,A1
9503,9228,Hanumantha Pawar,36,M,Kiran,A1
9504,9229,Sharath Lamani,41,M,Anil,A1
9505,9230,Ramesh Talawar,43,M,Ravi,A1
9506,9231,Jagadish Bandi,48,M,Rajesh,A1
9507,9232,Lokesh Mudaliar,44,M,Dinesh,A1
9508,9233,Madhu Chavan,35,M,,A1
9509,9234,Nandish Shetty,47,M,Ganesh,A1
9510,9235,Omkar Rao,36,M,Nandish,A1
9511,9236,Nandish Talawar,19,M,Nagaraj,A1
9512,9237,Thimmaiah Wali,38,M,Chandru,A1
9513,9238,Omkar Kamath,19,M,Sandeep,A1
9514,9239,Balaji Acharya,22,M,Abdul,A1
9515,9240,Sharath Kumar,50,M,Mohammed,A1
9516,9241,Devaraj Hiremath,26,M,Omkar,A1
9517,9242,Chaitra Bhat,41,F,Yogesh,A1
9518,9243,Omkar Lamani,36,M,Dinesh,A1
9519,9244,Nandish Hiremath,55,M,Puneeth,A1
9520,9245,Krishna Kodagu,49,M,Puneeth,A1
9521,9246,Bhavya Badiger,24,F,Anil,A1
9522,9247,Harini Gwda,40,F,Rajesh,A1
9523,9248,Karthik Madiwalar,24,M,Anand,A1
9524,9249,Shivakumar Uppar,39,M,Vinay,A1
9525,9250,Ruksana Madiwalar,51,F,Gopal,A1
9526,9251,Gopal Shanbhag,52,M,Sharath,A1
9527,9252,Chandru Bhat,31,M,Pavan,A1
9528,9253,Santosh Gaonkar,45,M,Omkar,A1
9529,9254,Hanumantha Gaonkar,36,M,Nagaraj,A1
9530,9255,Sandeep Mudaliar,56,M,Praveen,A1
9531,9256,Zameer Belagavi,34,M,Venkatesh,A1
9532,9257,Omkar Mudaliar,19,M,Lohith,A1
9533,9258,Nandini Murthy,30,F,Arun,A1
9534,9259,Salman Sharma,38,M,Suresh,A1
9535,9260,Gopal Shetty,47,M,,A1
9536,9261,Hanumantha Kulkarni,19,M,Srinivas,A1
9537,9262,Arun Naik,35,M,Naveen,A1
9538,9263,Lohith Bandi,53,M,Imran,A1
9539,9264,Lohith Murthy,44,M,Harish,A1
9540,9265,Yashwanth Patil,22,M,Yogesh,A1
9541,9266,Eshwar Hadimani,19,M,A.,A1
9542,9267,Naveen Talawar,48,M,Tanveer,A1
9543,9268,Raghavendra Pail,48,M,Karthik,A1
9544,9269,Jagadish Salian,37,M,Santosh,A1
9545,9270,Varun Kulkarni,24,M,Nithin,A1
9546,9271,Madhu Kulkarni,56,M,Balaji,A1
9547,9272,Varun Setty,29,M,Girish,A1
9548,9273,Waseem Gaonkar,25,M,Hanumantha,A1
9549,9274,Sandeep Hadimani,19,M,Madhu,A1
9550,9275,Ayesha Kodagu,36,F,Tanveer,A1
9551,9276,Srinivas Shanbhag,49,M,Venkatesh,A1
9552,9277,Uma Mrthy,42,F,Waseem,A1
9553,9278,Krishna Shnbhag,18,M,Devaraj,A1
9554,9279,Chetan Khan,45,M,,A1
9555,9280,Y. Desai,34,M,Rizwan,A1
9556,9281,Rajesh Hegde,36,M,Omkar,A1
9557,9282,Farhan Rao,38,M,,A1
9558,9283,Devaraj Mallya,29,M,Balaji,A1
9559,9284,Naveen Bhat,19,M,Umesh,A1
9560,9285,Ganesh Khan,52,M,Ganesh,A1
9561,9286,Mohammed Hegde,22,M,Ramesh,A1
9562,9287,Balaji Kulkarni,47,M,Naveen,A1
9563,9288,Madhu Shanbhag,32,M,Waseem,A1
9564,9289,Puneeth Pujari,35,M,,A1
9565,9290,Madhu Kulkari,40,M,Puneeth,A1
9566,9291,Puneeth Laani,29,M,Sunil,A1
9567,9292,Devaraj Shanbhag,21,M,Chandru,A1
9568,9293,Raghavendra Kodau,49,M,Yogesh,A1
9569,9294,Naveen Acharya,49,M,Prakash,A1
9570,9295,Farhan Mallya,46,M,Mohammed,A1
9571,9296,Lohith Gaonkar,23,M,Venkatesh,A1
9572,9297,Girish Mallya,51,M,Mohammed,A1
9573,9298,Padma Pawar,27,F,Jagadish,A1
9574,9299,Rachana Wali,22,F,Nandish,A1
9575,9300,Indira Khan,32,F,Umesh,A1
9576,9301,Reshma Uppar,37,F,,A1
9577,9302,Thimmaiah Rai,42,M,,A1
9578,9303,Basavaraj Jadhav,43,M,Nandish,A1
9579,9304,Prakash Murthy,20,M,Raghavendra,A1
9580,9305,Pavan Angadi,19,M,Yashwanth,A1
9581,9306,Ramesh Salian,24,M,Nithin,A1
9582,9307,Vijay Naik,24,M,Kiran,A1
9583,9308,Raghavendra Gowda,47,M,Ranganath,A1
9584,9309,Zameer Kulkarni,30,M,Raghavendra,A1
9585,9310,Imran Gowda,37,M,Devaraj,A1
9586,9311,Abdul Nayaka,53,M,,A1
9587,9312,Raghavendra Suvarna,22,M,Ganesh,A1
9588,9313,Sharath Rai,44,M,Darshan,A1
9589,9314,Yogesh Naik,24,M,Dinesh,A1
9590,9315,Ranganath Salian,27,M,Naveen,A1
9591,9316,Thimmaiah Kattimani,51,M,Devaraj,A1
9592,9317,Nagaraj Kumar,56,M,Anil,A1
9593,9318,Netravati Reddy,37,F,Omkar,A1
9594,9319,Uday Wali,41,M,Lohith,A1
9595,9320,Chandru Chavan,51,M,Mahesh,A1
9596,9321,Yashwanth Gwda,23,M,Eshwar,A1
9597,9322,Noor Murthy,20,F,Rizwan,A1
9598,9323,Sunitha Belagavi,53,F,Ganesh,A1
9599,9324,Sharath Hiremath,22,M,,A1
9600,9325,Sunil Lamani,44,M,Anil,A1
9601,9326,Dhanya Jadhav,28,F,Thimmaiah,A1
9602,9327,Ananya Hadimani,40,F,Praveen,A1
9603,9328,Waseem Murthy,28,M,Krishna,A1
9604,9329,Ramesh Angadi,54,M,Pavan,A1
9605,9330,Mohammed Suvarna,42,M,Shivakumar,A1
9606,9331,Lohith Khan,55,M,Prakash,A1
9607,9332,Gopal Mllya,46,M,Prakash,A1
9608,9333,Waseem Kodagu,49,M,Vijay,A1
9609,9334,Tanveer Kumar,20,M,Vijay,A1
9610,9335,Nandish Wali,33,M,Ravi,A1
9611,9336,Devaraj Reddy,41,M,Lohith,A1
9612,9337,Lohith Pujari,55,M,Mahesh,A1
9613,9338,Imran Kulkarni,52,M,Yogesh,A1
9614,9339,Salman Hadimani,43,M,Rizwan,A1
9615,9340,Devaraj Kodagu,25,M,Krishna,A1
9616,9341,Dinesh Sharma,37,M,Rajesh,A1
9617,9342,Kamala Naik,47,F,Suresh,A1
9618,9343,Eshwar Bandi,32,M,Nandish,A1
9619,9344,Mahesh Kodagu,23,M,R.,A1
9620,9345,Vinay Reddy,51,M,Rajesh,A1
9621,9346,Devaraj Nayaka,35,M,Madhu,A1
9622,9347,Yashwanth Hadimani,21,M,,A1
9623,9348,Harish Chavan,32,M,Yogesh,A1
9624,9349,Varun Devadiga,36,M,Darshan,A1
9625,9350,N. Bandi,25,F,Praveen,A1
9626,9351,Pavan Mudaliar,55,M,Abdul,A1
9627,9352,Imran Hadimani,35,M,Waseem,A1
9628,9353,Madhu Belagavi,56,M,Thimmaiah,A1
9629,9354,Roopa Devadiga,47,F,Madhu,A1
9630,9355,Ravi Salian,29,M,,A1
9631,9356,Srinivas Mallya,35,M,Imran,A1
9632,9357,Venkatesh Gowda,54,M,Nandish,A1
9633,9357,Imran Rao,22,M,Yogesh,A2
9634,9358,Ayesha Khan,39,F,Darshan,A1
9635,9359,Rizwan Naik,54,M,Chandru,A1
9636,9360,S. Gowda,21,M,Chetan,A1
9637,9361,Girish Naik,54,M,Imran,A1
9638,9362,Vinay Kodagu,53,M,Basavaraj,A1
9639,9363,Divya Hadimani,39,F,Venkatesh,A1
9640,9364,Eshwar Badiger,20,M,Vijay,A1
9641,9365,Yogesh Badiger,46,M,Praveen,A1
9642,9366,Thimmaiah Nayaka,31,M,Venkatesh,A1
9643,9367,Lohith Gowda,29,M,Pavan,A1
9644,9368,Farhan Pujari,47,M,Varun,A1
9645,9369,Krishna Lamani,30,M,Ranganath,A1
9646,9370,Balaji Belagavi,50,M,Madhu,A1
9647,9371,Shwetha Rao,31,F,Pavan,A1
9648,9372,Ganesh Lamani,41,M,Yashwanth,A1
9649,9373,Suresh Bhat,21,M,Lohith,A1
9650,9374,Srinivas Shanbhag,49,M,Venkatesh,A1
9651,9375,Shwetha Nayaka,39,F,,A1
9652,9376,Shivakumar Badiger,20,M,Anand,A1
9653,9377,Venkatesh Chavan,51,M,Devaraj,A1
9654,9378,Dinesh Mudaliar,35,M,Yashwanth,A1
9655,9379,Praveen Angadi,43,M,,A1
9656,9380,Hanumantha Hiremath,55,M,Harish,A1
9657,9381,Ishwarya Lamani,41,F,Waseem,A1
9658,9382,Nandish Desai,52,M,Waseem,A1
9659,9383,Jagadish Madiwalar,25,M,Lohith,A1
9660,9384,Nithin Suvarna,28,M,Farhan,A1
9661,9385,Imran Hiremath,52,M,Shivakumar,A1
9662,9386,Pallavi Acharya,34,F,Arun,A1
9663,9387,Tanveer Kumar,31,M,Puneeth,A1
9664,9388,Varun Mudaliar,28,M,Karthik,A1
9665,9389,Naveen Kattimani,23,M,Shivakumar,A1
9666,9390,Hanumantha Pujari,28,M,Rajesh,A1
9667,9391,Jagadish Devdiga,24,M,Yogesh,A1
9668,9392,Anand Shanbhag,47,M,Sharath,A1
9669,9393,Imran Iyer,48,M,Harish,A1
9670,9394,Karthik Kattimani,50,M,Praveen,A1
9671,9395,Devaraj Reddy,27,M,Nithin,A1
9672,9396,Yashoda Acharya,32,F,Ramesh,A1
9673,9397,Sandeep Naik,52,M,Kiran,A1
9674,9398,Lokesh Rao,34,M,Sunil,A1
9675,9399,Karthik Kumar,17,M,Arun,A1
9676,9400,Farhan Pujari,21,M,Chetan,A1
9677,9401,G. Hiremath,28,M,Karthik,A1
9678,9402,Kamala Suvarna,38,F,Devaraj,A1
9679,9403,Savitha Suvarna,18,F,,A1
9680,9404,Krishna Madiwalar,48,M,Vinay,A1
9681,9405,Kamala Uppar,32,F,Girish,A1
9682,9406,Harish Lamani,54,M,Vijay,A1
9683,9407,Venkatesh Desai,31,M,Chetan,A1
9684,9408,Naveen Kumar,27,M,Chetan,A1
9685,9409,Sandeep Nayaka,45,M,,A1
9686,9410,Ranganath Bandi,24,M,,A1
9687,9411,Yashwanth Pujari,20,M,Eshwar,A1
9688,9412,Dhanya Desai,53,F,Gopal,A1
9689,9413,Devaraj Suvarna,35,M,Hanumantha,A1
9690,9414,Bindu Nayaka,49,F,,A1
9691,9415,Uday Hadimani,29,M,Tanveer,A1
9692,9416,Gopal Pujari,42,M,Srinivas,A1
9693,9417,Ananya Rao,49,F,Arun,A1
9694,9418,Dinesh Kumar,28,M,Uday,A1
9695,9419,Kalpana Jadhav,44,F,Mahesh,A1
9696,9420,Ranganath Nayaka,33,M,Imran,A1
9697,9421,Umesh Khan,42,M,A.,A1
9698,9422,Uday Badiger,33,M,Basavaraj,A1
9699,9423,Waseem Khan,45,M,,A1
9700,9424,Mohammed Hadimani,38,M,Manjunath,A1
9701,9425,Uday Talawar,28,M,,A1
9702,9426,Santosh Badiger,48,M,Ranganath,A1
9703,9427,Chandru Reddy,35,M,Nandish,A1
9704,9428,Farhan Mallya,23,M,Mahesh,A1
9705,9429,Ravi Patil,32,M,Chetan,A1
9706,9430,Girish Mallya,40,M,Dinesh,A1
9707,9431,Hanumantha Murthy,32,M,Basavaraj,A1
9708,9432,Manjula Kattimani,18,F,Girish,A1
9709,9433,Nagaraj Uppar,18,M,Jagadish,A1
9710,9434,Santosh Wli,20,M,Varun,A1
9711,9435,Deepika Kattimani,53,F,,A1
9712,9436,Ravi Rao,30,M,Salman,A1
9713,9437,Lohith Shanbhag,47,M,Srinivas,A1
9714,9438,Vijay Angai,26,M,Imran,A1
9715,9439,Shwetha Shetty,54,F,Srinivas,A1
9716,9440,Farhan Gaonkar,42,M,,A1
9717,9441,Anand Murthy,54,M,Mahesh,A1
9718,9442,Nithin Uppar,18,M,Lokesh,A1
9719,9443,Anil Desai,42,M,,A1
9720,9444,Balaji Kattimani,38,M,Praveen,A1
9721,9445,Sandeep Pawar,25,M,,A1
9722,9446,Nandish Talawar,47,M,,A1
9723,9447,Prakash Doddamani,26,M,Ranganath,A1
9724,9448,Waseem Suvarna,27,M,Ganesh,A1
9725,9449,Lohith Rai,29,M,Anand,A1
9726,9450,Venkatesh Desai,24,M,Ravi,A1
9727,9451,P. Chavan,37,M,Kiran,A1
9728,9452,Abdul Lamani,43,M,Praveen,A1
9729,9453,Naveen Bhat,21,M,,A1
9730,9454,Devaraj Devadiga,31,M,Vinay,A1
9731,9455,Devaraj Bandi,36,M,Prakash,A1
9732,9456,Farhan Angadi,50,M,Gopal,A1
9733,9457,Varun Kulkarni,29,M,Arun,A1
9734,9458,Karthik Gowda,28,M,Dinesh,A1
9735,9459,Nithin Acharya,43,M,Naveen,A1
9736,9460,Nithin Rao,52,M,Waseem,A1
9737,9461,Darshan Devadiga,41,M,Shivakumar,A1
9738,9462,Sharath Nayaka,46,M,Nandish,A1
9739,9463,Nithin Kattimani,20,M,Vinay,A1
9740,9464,Dinesh Devadiga,37,M,Naveen,A1
9741,9465,Krishna Gaonkar,54,M,Tanveer,A1
9742,9466,Farhan Kulkarni,26,M,Tanveer,A1
9743,9467,Devaraj Pawar,54,M,Tanveer,A1
9744,9468,Chandru Pujari,39,M,Rizwan,A1
9745,9469,Farhan Chavan,40,M,Basavaraj,A1
9746,9470,Arun Suvarna,55,M,Eshwar,A1
9747,9471,Latha Gowda,46,F,Pavan,A1
9748,9472,Kiran Mudaliar,53,M,Naveen,A1
9749,9473,Yogesh Wali,28,M,Kiran,A1
9750,9474,Jagadish Angdi,53,M,Basavaraj,A1
9751,9475,Zeenath Lamani,42,F,Srinivas,A1
9752,9476,Dinesh Uppar,25,M,Raghavendra,A1
9753,9477,Balaji Talawar,30,M,Arun,A1
9754,9478,Nandish Angadi,49,M,Omkar,A1
9755,9479,Yashoda Hadimani,38,F,Vinay,A1
9756,9480,Sunitha Shanbhag,54,F,Ranganath,A1
9757,9481,Tanveer Gaonkar,44,M,Rajesh,A1
